"time","latitude","longitude","depth","mag","magType","id","place","STUSPS","FIPS"
"2015-08-02T16:30:41.860Z",36.5578333,-120.6085,6.91,3.01,"ml","nc72499526","29km SW of Mendota, California","CA","06019"
"2015-08-02T14:43:51.300Z",36.765,-98.542,6.3,3,"ml","us10002xav","11km ESE of Alva, Oklahoma","OK","40151"
"2015-08-02T13:01:07.639Z",41.8891,-119.6378,10.6892,3.09,"ml","nn00504785","67km ESE of Lakeview, Oregon","NV","32031"
"2015-08-02T11:29:17.000Z",61.3421,-150.1474,39.7,3,"ml","ak11667576","19km NW of Anchorage, Alaska","AK","02170"
"2015-08-01T20:28:48.500Z",36.6836,-97.8592,6.607,3.3,"mwr","us10002x6t","17km SW of Medford, Oklahoma","OK","40053"
"2015-08-01T18:42:18.577Z",41.9052,-119.6351,8.8771,3.82,"ml","nn00504704","66km ESE of Lakeview, Oregon","NV","32031"
"2015-08-01T12:20:03.068Z",41.8295,-119.6049,5.4503,3.09,"ml","nn00504677","73km ESE of Lakeview, Oregon","NV","32031"
"2015-08-01T09:07:50.000Z",66.138,-141.5476,14.2,4,"ml","ak11666297","119km ENE of Circle, Alaska","AK","02290"
"2015-07-31T13:26:55.700Z",36.0594,-97.2497,2.195,3.3,"ml","us10002wug","12km N of Langston, Oklahoma","OK","40119"
"2015-07-31T03:52:13.000Z",63.355,-151.8248,15,3.5,"ml","ak11665072","143km W of Cantwell, Alaska","AK","02068"
"2015-07-31T01:39:21.400Z",35.9798,-97.5559,0.133,3.3,"ml","us10002wlj","4km NE of Crescent, Oklahoma","OK","40083"
"2015-07-30T16:40:01.000Z",62.2648,-150.71,59.8,3.3,"ml","ak11664633","31km WSW of Talkeetna, Alaska","AK","02170"
"2015-07-29T23:07:32.780Z",37.3138333,-121.6736667,10.68,3.22,"ml","nc72496776","14km ESE of Alum Rock, California","CA","06085"
"2015-07-29T02:35:59.000Z",59.8935,-153.1961,119.3,6.3,"ms","ak11661615","70km SSW of Redoubt Volcano, Alaska","AK","02122"
"2015-07-28T18:47:59.250Z",19.4306667,-155.6228333,3.842,3.29,"ml","hv60992381","25km E of Honaunau-Napoopoo, Hawaii","HI","15001"
"2015-07-28T12:30:36.800Z",35.9851,-97.5565,4.536,3.3,"ml","us200030sm","4km NE of Crescent, Oklahoma","OK","40083"
"2015-07-28T08:11:57.500Z",36.2874,-97.5162,7.414,3.5,"ml","us200030r9","20km W of Perry, Oklahoma","OK","40047"
"2015-07-28T01:18:27.200Z",35.9909,-97.5813,5.253,4.1,"mwr","us200030nt","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-28T00:24:03.400Z",35.9886,-97.5789,4.658,3.5,"ml","us200030mu","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-27T19:27:56.900Z",35.9885,-97.577,5,3,"ml","us200030ic","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-27T18:24:25.220Z",38.9111667,-123.6168333,6.17,3.45,"ml","nc72495466","6km E of Point Arena, California","CA","06045"
"2015-07-27T18:12:15.400Z",35.9889,-97.5717,5,4.5,"mwr","us200030gd","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-27T17:49:27.900Z",35.9908,-97.56,4.01,3.8,"mwr","us200030g9","5km NE of Crescent, Oklahoma","OK","40083"
"2015-07-27T17:06:30.500Z",35.9875,-97.5606,5.647,3.4,"ml","us20003140","4km NE of Crescent, Oklahoma","OK","40083"
"2015-07-27T12:31:46.600Z",35.9886,-97.5602,5.68,3,"ml","us200030dh","5km NE of Crescent, Oklahoma","OK","40083"
"2015-07-27T12:19:20.410Z",52.8534,-169.7741,63.97,4.3,"mb","us200030d0","61km W of Nikolski, Alaska","AK","02016"
"2015-07-27T09:25:04.800Z",36.8348,-97.8067,5,3.2,"ml","us200030cd","7km WNW of Medford, Oklahoma","OK","40053"
"2015-07-27T09:15:40.676Z",41.8995,-119.6273,8.7962,3.01,"ml","nn00503823","67km ESE of Lakeview, Oregon","NV","32031"
"2015-07-27T07:00:30.094Z",41.8799,-119.618,8.3973,3.58,"ml","nn00503797","69km ESE of Lakeview, Oregon","NV","32031"
"2015-07-27T05:20:23.000Z",51.7333,-176.7636,71.5,4.5,"mb","us10002wjy","17km SSW of Adak, Alaska","AK","02016"
"2015-07-27T03:08:10.767Z",41.8883,-119.621,8.8186,3.08,"ml","nn00503781","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-27T02:29:40.000Z",55.8541,-160.608,150.5,4.1,"mb","us10002wir","58km N of Sand Point, Alaska","AK","02013"
"2015-07-27T01:05:33.610Z",41.8875,-119.6226,10.72,4.55,"ml","nn00503760","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-26T16:25:32.000Z",61.3457,-151.1734,68.3,3,"ml","ak11656872","67km WSW of Big Lake, Alaska","AK","02170"
"2015-07-26T13:26:50.480Z",35.9983,-97.5691,4.19,3.2,"mb_lg","us2000307h","5km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-26T11:30:47.300Z",36.519,-99.009,5,3.2,"ml","us2000307c","19km ENE of Mooreland, Oklahoma","OK","40153"
"2015-07-26T09:54:33.600Z",35.989,-97.5694,5.468,3.6,"mwr","us20003074","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-26T09:15:05.500Z",35.95,-96.78,5.1,3,"ml","us20003073","4km SSW of Cushing, Oklahoma","OK","40119"
"2015-07-26T06:59:44.600Z",35.9877,-97.5661,5.964,3.2,"ml","us2000306s","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-26T05:04:04.000Z",61.7175,-152.0852,117.1,3.1,"ml","ak11656458","108km W of Willow, Alaska","AK","02170"
"2015-07-26T00:47:16.000Z",60.6766,-151.1902,64.7,3.8,"ml","ak11656368","5km ESE of Nikiski, Alaska","AK","02122"
"2015-07-25T19:57:43.000Z",61.9493,-152.0517,125.6,5,"mb","ak11655904","108km WNW of Willow, Alaska","AK","02170"
"2015-07-25T17:26:32.000Z",66.1591,-141.4572,11.4,3,"ml","ak11655681","123km ENE of Circle, Alaska","AK","02290"
"2015-07-25T12:54:06.990Z",34.092,-117.445,5.477,4.17,"ml","ci37213455","1km ESE of Fontana, California","CA","06071"
"2015-07-25T11:14:44.100Z",35.9902,-97.5661,4.269,3.7,"mwr","us2000302l","4km NNE of Crescent, Oklahoma","OK","40083"
"2015-07-25T08:47:53.100Z",36.3397,-96.8201,1.296,3,"ml","us20003025","1km W of Pawnee, Oklahoma","OK","40117"
"2015-07-25T04:49:02.700Z",36.159,-96.948,4.2,3,"ml","us2000301h","11km ENE of Stillwater, Oklahoma","OK","40119"
"2015-07-25T04:10:33.700Z",36.6047,-97.6149,5.161,3.2,"ml","us2000301d","24km SSE of Medford, Oklahoma","OK","40053"
"2015-07-24T16:21:23.000Z",36.8416,-98.2303,5.208,3.1,"ml","us20002zvw","14km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-24T16:01:01.700Z",36.296,-97.5234,8.233,3.1,"ml","us20002zvr","21km W of Perry, Oklahoma","OK","40047"
"2015-07-24T13:01:53.000Z",64.7381,-150.7219,6.5,3.1,"ml","ak11654341","29km S of Manley Hot Springs, Alaska","AK","02290"
"2015-07-24T12:31:13.900Z",36.615,-98.4056,3.497,3.5,"mwr","us20002zuc","14km WNW of Helena, Oklahoma","OK","40003"
"2015-07-24T08:00:34.000Z",60.0104,-152.8435,102.7,3.3,"ml","ak11654215","58km S of Redoubt Volcano, Alaska","AK","02122"
"2015-07-23T17:33:19.900Z",35.4476,-97.1152,6.039,3,"ml","us20002zm7","2km WNW of McLoud, Oklahoma","OK","40125"
"2015-07-23T13:28:57.500Z",36.3404,-96.8037,5,3.3,"ml","us20002ziw","0km N of Pawnee, Oklahoma","OK","40117"
"2015-07-23T12:24:04.000Z",66.1168,-141.4718,3.3,3.3,"ml","ak11653844","122km ENE of Circle, Alaska","AK","02290"
"2015-07-23T12:20:55.500Z",36.3439,-96.7945,4.323,3.3,"ml","us20002zi2","1km NE of Pawnee, Oklahoma","OK","40117"
"2015-07-22T22:07:07.567Z",41.8878,-119.6288,7.8392,3.96,"ml","nn00503084","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-22T10:48:27.300Z",36.6004,-97.6848,6.216,3.2,"ml","us20002z6i","23km S of Medford, Oklahoma","OK","40053"
"2015-07-22T05:23:50.168Z",41.8862,-119.6335,10.5321,3.29,"ml","nn00502945","67km ESE of Lakeview, Oregon","NV","32031"
"2015-07-22T02:55:53.100Z",38.8175,-122.76,2.71,3.05,"ml","nc72491441","3km W of Cobb, California","CA","06033"
"2015-07-22T01:19:30.800Z",36.8464,-98.2284,0.149,3.2,"ml","us20002z4e","15km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-21T18:24:08.200Z",36.8367,-98.2445,5.338,3.5,"ml","us20002yz5","13km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-21T13:10:54.020Z",36.284,-97.638,4,3,"ml","us20002yvv","23km E of Waukomis, Oklahoma","OK","40047"
"2015-07-21T11:16:13.800Z",36.837,-98.245,5,3.1,"mwr","us20002yvl","13km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-21T09:41:14.480Z",37.5771667,-121.974,8.38,3.98,"mw","nc72490826","3km NNE of Fremont, California","CA","06001"
"2015-07-21T09:08:41.600Z",36.834,-98.25,4.946,3.5,"ml","us20002yum","12km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-21T08:46:54.100Z",36.2821,-97.6428,2.959,3.2,"mwr","us20002yud","22km E of Waukomis, Oklahoma","OK","40047"
"2015-07-21T07:38:28.900Z",36.2807,-97.4588,1.106,3,"ml","us20002yu5","15km W of Perry, Oklahoma","OK","40103"
"2015-07-21T05:02:04.400Z",36.6,-97.6892,5.696,3.3,"ml","us20002yti","23km S of Medford, Oklahoma","OK","40053"
"2015-07-21T05:00:04.374Z",41.8627,-119.6424,9.1772,3.38,"ml","nn00502784","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-21T03:08:32.000Z",62.3398,-149.701,52.5,4.4,"ml","ak11651501","21km NNE of Y, Alaska","AK","02170"
"2015-07-21T02:10:21.400Z",36.8477,-98.2588,3.909,3.4,"ml","us20002ysx","13km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-20T20:54:32.100Z",36.8458,-98.2516,5,3.7,"mwr","us20002yqj","13km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-20T20:50:16.000Z",36.3875,-96.8597,5,3.4,"ml","us20002yqi","7km NW of Pawnee, Oklahoma","OK","40117"
"2015-07-20T20:19:03.400Z",36.842,-98.2593,4.079,4.4,"mwr","us20002yq7","13km NE of Cherokee, Oklahoma","OK","40003"
"2015-07-20T03:33:24.000Z",36.8713,-97.895,3.961,3.1,"ml","us20002ylf","16km WNW of Medford, Oklahoma","OK","40053"
"2015-07-19T10:54:58.737Z",41.8508,-119.6404,8.6979,3.39,"ml","nn00502564","69km ESE of Lakeview, Oregon","NV","32031"
"2015-07-19T01:36:06.880Z",39.4526667,-120.28,9.9,3.19,"mw","nc72488831","16km NNW of Truckee, California","CA","06091"
"2015-07-17T12:52:53.424Z",41.8665,-119.652,9.2118,3.28,"ml","nn00502186","67km ESE of Lakeview, Oregon","NV","32031"
"2015-07-17T12:30:37.800Z",36.5245,-98.4652,4.632,3.6,"mwr","us20002y4p","17km W of Helena, Oklahoma","OK","40003"
"2015-07-16T17:14:32.288Z",41.8954,-119.63,7.5875,3.72,"ml","nn00502003","67km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T10:48:56.000Z",66.4376,-148.3436,14.7,3.2,"ml","ak11647966","121km SE of Coldfoot, Alaska","AK","02290"
"2015-07-16T09:45:34.128Z",41.8714,-119.6366,2.0946,3.7,"ml","nn00501978","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T05:51:30.423Z",41.8534,-119.6478,8.3064,3.76,"ml","nn00501971","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:57:26.295Z",41.9006,-119.6373,8.4577,3.97,"ml","nn00501947","66km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:57:08.238Z",41.8557,-119.6545,9.4108,3.24,"ml","nn00502072","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:52:11.994Z",41.8986,-119.6367,10.0819,4.61,"ml","nn00501944","66km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:50:49.182Z",41.8712,-119.6284,8.7922,3.43,"ml","nn00501936","69km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:50:17.512Z",41.88,-119.644,10.0111,3.37,"ml","nn00501929","67km ESE of Lakeview, Oregon","NV","32031"
"2015-07-16T01:45:50.799Z",41.8782,-119.6265,9.502,3.23,"ml","nn00501962","68km ESE of Lakeview, Oregon","NV","32031"
"2015-07-15T12:51:32.000Z",61.3865,-150.5623,58.5,3.5,"ml","ak11647512","35km WSW of Big Lake, Alaska","AK","02170"
"2015-07-15T08:57:15.900Z",35.9874,-97.5652,4.136,3.4,"mwr","us20002xl4","4km NE of Crescent, Oklahoma","OK","40083"
"2015-07-15T08:13:07.000Z",64.7709,-147.3308,18,3.1,"ml","ak11647417","2km NNE of North Pole, Alaska","AK","02090"
"2015-07-14T10:58:51.900Z",35.8174,-97.4461,4.783,3.2,"ml","us20002xdd","7km SSW of Guthrie, Oklahoma","OK","40083"
"2015-07-14T08:22:15.000Z",34.9775,-97.6798,4.776,3.2,"mwr","us20002xd1","17km S of Blanchard, Oklahoma","OK","40051"
"2015-07-14T01:33:58.700Z",35.7419,-97.5763,6.169,3.4,"ml","us20002xbz","13km NW of Edmond, Oklahoma","OK","40083"
"2015-07-13T23:52:35.220Z",37.5333333,-118.6685,11.11,3.01,"ml","nc72485081","26km NW of West Bishop, California","CA","06051"
"2015-07-13T15:47:14.000Z",67.3459,-162.5302,17.1,3.1,"ml","ak11645813","31km SE of Noatak, Alaska","AK","02188"
"2015-07-12T22:37:21.700Z",36.8682,-98.0086,5.425,3.1,"ml","us20002x0k","25km WNW of Medford, Oklahoma","OK","40053"
"2015-07-11T22:49:25.000Z",62.3401,-148.9582,38.7,3.5,"ml","ak11644918","50km ENE of Y, Alaska","AK","02170"
"2015-07-11T21:52:09.100Z",36.5264,-98.4653,5,3.1,"ml","us20002y6w","17km W of Helena, Oklahoma","OK","40003"
"2015-07-11T09:23:35.300Z",36.0247,-97.1049,3.855,3.7,"mwr","us20002wrz","8km NW of Perkins, Oklahoma","OK","40119"
"2015-07-11T01:21:19.700Z",36.294,-97.523,7.2,3.1,"ml","us20002wqa","21km W of Perry, Oklahoma","OK","40047"
"2015-07-11T00:56:53.000Z",36.2891,-97.5168,7.44,3.6,"ml","us20002wq4","20km W of Perry, Oklahoma","OK","40047"
"2015-07-10T23:09:16.700Z",36.662,-98.2852,5.426,3.7,"mwr","us20002wp9","12km SSE of Cherokee, Oklahoma","OK","40003"
"2015-07-10T09:58:56.700Z",36.5222,-98.4682,4.243,3.5,"ml","us20002wiu","17km W of Helena, Oklahoma","OK","40003"
"2015-07-10T03:29:49.160Z",38.8081667,-122.7903333,3.85,3.83,"mw","nc72483061","4km NW of The Geysers, California","CA","06097"
"2015-07-09T06:45:19.600Z",35.6663,-97.0947,5,3,"ml","us20002w8e","9km E of Luther, Oklahoma","OK","40081"
"2015-07-08T16:33:28.700Z",35.7412,-97.3835,6.21,3.4,"ml","us20002w1z","13km NE of Edmond, Oklahoma","OK","40083"
"2015-07-08T12:55:22.000Z",56.782,-157.5776,84.8,3.2,"ml","ak11643623","93km NE of Chignik Lake, Alaska","AK","02164"
"2015-07-08T01:13:20.500Z",36.8427,-97.8828,5.499,3,"ml","us20002vzj","13km WNW of Medford, Oklahoma","OK","40053"
"2015-07-07T10:53:12.300Z",35.7443,-97.3747,5,3.1,"ml","us20002vq0","13km NE of Edmond, Oklahoma","OK","40083"
"2015-07-06T06:20:39.700Z",35.7446,-97.3762,5.581,3.3,"ml","us10002nlw","13km NE of Edmond, Oklahoma","OK","40083"
"2015-07-06T00:50:33.000Z",62.13,-150.789,70.7,4.8,"ml","ak11641900","41km WSW of Talkeetna, Alaska","AK","02170"
"2015-07-06T00:49:57.000Z",62.1317,-150.802,71.9,4.2,"ml","ak11641890","41km WSW of Talkeetna, Alaska","AK","02170"
"2015-07-04T21:00:27.700Z",36.52,-98.4749,3.151,3.6,"ml","us10002nfr","18km W of Helena, Oklahoma","OK","40003"
"2015-07-04T16:00:03.950Z",37.8473333,-112.4656667,3.35,4.06,"mw","uu60116197","3km NW of Panguitch, Utah","UT","49017"
"2015-07-04T15:42:18.100Z",44.0816667,-122.837,9.889,4.21,"ml","uw61037147","15km ENE of Springfield, Oregon","OR","41039"
"2015-07-04T12:33:51.500Z",36.7615,-97.5569,5,3.1,"ml","us10002ne9","16km ESE of Medford, Oklahoma","OK","40053"
"2015-07-04T11:57:56.600Z",36.281,-97.516,5.7,3.3,"mwr","us10002ne3","20km W of Perry, Oklahoma","OK","40047"
"2015-07-04T01:05:22.700Z",36.293,-96.861,3.8,3.4,"mwr","us10002ncr","7km SW of Pawnee, Oklahoma","OK","40117"
"2015-07-03T10:43:54.500Z",36.757,-97.565,6.445,3,"ml","us10002n8a","16km ESE of Medford, Oklahoma","OK","40053"
"2015-07-03T05:19:31.600Z",36.2812,-97.5192,5,3.5,"mwr","us10002n6g","20km W of Perry, Oklahoma","OK","40047"
"2015-07-02T22:40:35.000Z",36.8242,-97.7204,4.914,3.1,"ml","us10002n4d","2km NNE of Medford, Oklahoma","OK","40053"
"2015-07-02T20:28:37.200Z",36.4207,-97.3336,5,3.2,"ml","us10002n3k","15km NNW of Perry, Oklahoma","OK","40103"
"2015-07-02T19:38:39.760Z",32.981,-115.5813333,11.718,3.57,"ml","ci37196663","5km W of Brawley, California","CA","06025"
"2015-07-02T02:18:27.000Z",60.9563,-147.4149,26.8,3.7,"ml","ak11639524","60km WSW of Valdez, Alaska","AK","02261"
"2015-07-01T21:59:53.800Z",36.0707,-97.437,5.508,3.3,"ml","us10002mx3","19km NE of Crescent, Oklahoma","OK","40083"
"2015-07-01T17:15:47.900Z",36.0912,-97.1003,3.848,3.5,"mwr","us10002mv7","4km SW of Stillwater, Oklahoma","OK","40119"
"2015-07-01T12:15:29.000Z",60.2316,-153.2385,140.1,3.1,"ml","ak11639060","39km SW of Redoubt Volcano, Alaska","AK","02122"
"2015-07-01T07:48:30.000Z",63.0987,-150.9124,133.3,3,"ml","ak11638978","95km NNW of Talkeetna, Alaska","AK","02068"
"2015-07-01T00:07:23.000Z",63.0727,-150.9775,128.4,3.3,"ml","ak11638868","94km NNW of Talkeetna, Alaska","AK","02068"
"2015-06-30T22:26:45.660Z",53.268,-168.311,4.8,3,"ml","us20002wfs","52km NE of Nikolski, Alaska","AK","02016"
"2015-06-30T21:42:00.300Z",35.9159,-97.3133,5.079,3.2,"ml","us10002mnf","6km WSW of Langston, Oklahoma","OK","40083"
"2015-06-30T15:42:54.710Z",42.1464,-85.0459,5,3.3,"mb_lg","us10002mly","11km NE of Union City, Michigan","MI","26025"
"2015-06-30T11:20:07.600Z",35.594,-97.373,4.3,3.3,"ml","us10002mjl","7km N of Spencer, Oklahoma","OK","40109"
"2015-06-30T06:44:07.300Z",32.9594,-88.0301,5,3.5,"mwr","us10002mia","18km NW of Eutaw, Alabama","AL","01063"
"2015-06-29T13:23:01.490Z",32.5614,-90.0744,5,3.2,"mb_lg","us10002mc3","6km SSW of Canton, Mississippi","MS","28089"
"2015-06-29T10:13:01.000Z",57.4714,-154.154,60.2,4.5,"ml","ak11637738","13km SW of Larsen Bay, Alaska","AK","02150"
"2015-06-29T06:08:42.550Z",36.733,-117.2486667,2.714,3.26,"ml","ci37193303","17km NNW of Stovepipe Wells, California","CA","06027"
"2015-06-29T04:12:37.400Z",36.9196,-97.8632,0.165,3.5,"ml","us10002m9z","17km NW of Medford, Oklahoma","OK","40053"
"2015-06-29T02:46:07.900Z",36.9507,-97.6913,5,3.1,"ml","us10002m9i","11km SW of Caldwell, Kansas","OK","40053"
"2015-06-28T22:38:25.400Z",36.3203,-96.8228,3.41,3.1,"ml","us10002mei","2km SW of Pawnee, Oklahoma","OK","40117"
"2015-06-28T15:36:50.700Z",36.0789,-97.5853,5.642,3.1,"ml","us10002mej","14km N of Crescent, Oklahoma","OK","40083"
"2015-06-28T14:37:15.400Z",36.2889,-97.5203,6.481,3.3,"ml","us10002m7g","20km W of Perry, Oklahoma","OK","40047"
"2015-06-28T08:54:47.480Z",19.3125,-155.2041667,8.88,3.2,"ml","hv60968306","13km SSE of Volcano, Hawaii","HI","15001"
"2015-06-28T08:10:10.480Z",19.335,-155.2093333,8.55,5.2,"ml","hv60968241","11km SSE of Volcano, Hawaii","HI","15001"
"2015-06-28T02:09:19.000Z",63.3147,-150.5107,135.2,3,"ml","ak11635963","78km W of Cantwell, Alaska","AK","02068"
"2015-06-28T01:35:19.700Z",36.6779,-98.1617,5,3.4,"mwr","us10002m68","17km NNE of Helena, Oklahoma","OK","40003"
"2015-06-27T22:49:06.800Z",36.5909,-97.5649,5.961,3.1,"ml","us10002m5e","24km WSW of Tonkawa, Oklahoma","OK","40047"
"2015-06-27T20:09:16.400Z",36.9449,-97.6328,5.357,3,"ml","us10002m4a","9km SSW of Caldwell, Kansas","OK","40053"
"2015-06-27T13:03:03.200Z",36.5373,-97.7295,4.994,3,"ml","us10002m2t","20km NE of Enid, Oklahoma","OK","40047"
"2015-06-27T03:31:28.200Z",36.7458,-98.2238,4.61,3.5,"mwr","us10002m1j","11km E of Cherokee, Oklahoma","OK","40003"
"2015-06-27T02:38:11.700Z",35.8769,-97.0439,5,3,"ml","us10002m8e","10km S of Perkins, Oklahoma","OK","40081"
"2015-06-27T00:56:43.000Z",36.8519,-97.6976,6.76,3.2,"ml","us10002m1d","5km NNE of Medford, Oklahoma","OK","40053"
"2015-06-26T10:49:58.800Z",35.74,-97.379,4.8,3.4,"ml","us10002luq","13km NE of Edmond, Oklahoma","OK","40083"
"2015-06-26T10:18:35.700Z",36.101,-97.344,5,3.1,"ml","us10002luk","19km NNW of Langston, Oklahoma","OK","40119"
"2015-06-26T06:19:23.200Z",35.7436,-97.3771,5.752,3.4,"ml","us10002lse","13km NE of Edmond, Oklahoma","OK","40083"
"2015-06-26T05:54:03.800Z",35.7417,-97.3796,5,3.7,"mwr","us10002ls3","13km NE of Edmond, Oklahoma","OK","40083"
"2015-06-26T04:35:56.300Z",35.739,-97.388,4.9,3.5,"mwr","us10002lrn","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-25T23:23:09.730Z",60.2403,-139.6426,5.9,3.1,"ml","us20002vhe","77km N of Yakutat, Alaska","AK","02282"
"2015-06-25T13:24:47.560Z",45.4891667,-123.4406667,52.07,3.22,"ml","uw61046476","25km NW of Yamhill, Oregon","OR","41067"
"2015-06-25T12:54:25.000Z",35.8185,-97.4388,4.04,3,"ml","us10002lje","6km S of Guthrie, Oklahoma","OK","40083"
"2015-06-25T06:03:06.800Z",36.7312,-98.3156,5.73,3.1,"ml","us10002li3","4km SE of Cherokee, Oklahoma","OK","40003"
"2015-06-24T22:32:21.000Z",61.6644,-151.962,114.2,5.7,"ms","ak11632992","102km W of Willow, Alaska","AK","02170"
"2015-06-24T01:34:18.064Z",40.6207,-117.3259,2.1355,3.13,"ml","nn00499724","33km W of Battle Mountain, Nevada","NV","32027"
"2015-06-23T17:37:55.400Z",36.688,-98.6114,4.526,3.4,"ml","us10002l7e","13km SSE of Alva, Oklahoma","OK","40151"
"2015-06-22T22:16:20.800Z",35.743,-97.3876,5.534,3.9,"mwr","us10002l0a","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-22T21:09:27.900Z",35.7499,-97.4005,5,3.5,"ml","us10002l9b","12km NNE of Edmond, Oklahoma","OK","40083"
"2015-06-22T21:06:30.100Z",35.7477,-97.3989,5.854,3.6,"mwr","us10002kyx","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-22T19:47:26.900Z",35.8169,-97.4468,5.454,3.4,"ml","us10002ky4","7km SSW of Guthrie, Oklahoma","OK","40083"
"2015-06-22T15:50:36.710Z",58.77,-136.3987,9.88,3,"ml","us10002mau","55km NW of Gustavus, Alaska","AK","02105"
"2015-06-22T04:54:12.600Z",36.2134,-97.5616,5.625,3.4,"mwr","us10002kt2","25km WSW of Perry, Oklahoma","OK","40047"
"2015-06-22T04:05:43.100Z",35.7429,-97.394,5.278,3,"ml","us10002l7x","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-22T04:00:34.600Z",35.7437,-97.3836,6.181,3.2,"mwr","us10002kst","13km NE of Edmond, Oklahoma","OK","40083"
"2015-06-21T18:58:12.000Z",36.2855,-97.52,6.33,3.3,"ml","us10002kqn","20km W of Perry, Oklahoma","OK","40047"
"2015-06-21T17:51:38.000Z",36.2917,-96.8601,5,3.4,"ml","us10002kqc","7km SW of Pawnee, Oklahoma","OK","40117"
"2015-06-21T12:25:00.000Z",36.5534,-97.1898,6.12,3.1,"ml","us10002kp4","17km SE of Tonkawa, Oklahoma","OK","40103"
"2015-06-21T00:58:56.000Z",35.7475,-97.4006,5.882,3.4,"ml","us10002kls","12km NNE of Edmond, Oklahoma","OK","40083"
"2015-06-20T21:07:02.400Z",35.7428,-97.3843,6.149,3.1,"ml","us10002kkk","13km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T15:50:37.400Z",36.2938,-97.5363,6.006,3,"ml","us10002ki9","22km W of Perry, Oklahoma","OK","40047"
"2015-06-20T11:59:21.400Z",36.2884,-96.8624,5,3.3,"ml","us10002ky5","7km SW of Pawnee, Oklahoma","OK","40117"
"2015-06-20T11:21:16.000Z",35.739,-97.3839,5.35,3.4,"mwr","us10002kh9","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T10:56:03.200Z",35.7469,-97.3998,5.589,3.3,"mwr","us10002kgz","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T06:46:05.600Z",35.7417,-97.3866,5,3,"ml","us10002kft","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T06:26:01.200Z",35.9022,-97.2608,4.929,3.1,"ml","us10002kfr","4km S of Langston, Oklahoma","OK","40083"
"2015-06-20T05:23:01.500Z",35.746,-97.3989,5.376,3.4,"ml","us10002kfd","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T05:10:54.900Z",35.7392,-97.3865,3,4,"mwr","us10002kf3","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T04:36:05.600Z",35.7446,-97.3924,5.667,3.5,"ml","us10002kex","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-20T04:29:03.600Z",35.7447,-97.3919,5.649,3.6,"ml","us10002kev","12km NE of Edmond, Oklahoma","OK","40083"
"2015-06-19T23:55:53.000Z",61.7491,-150.4814,62.9,3.2,"ml","ak11629708","23km W of Willow, Alaska","AK","02170"
