IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150757591,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,08/29/2015,12:43,SOUTHERN,NONE,1300 Block of MISSION ST,-122.415757039196,37.7754692820041,"(37.7754692820041, -122.415757039196)",15075759115200
150757591,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,08/29/2015,12:43,SOUTHERN,NONE,1300 Block of MISSION ST,-122.415757039196,37.7754692820041,"(37.7754692820041, -122.415757039196)",15075759104138
156215375,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,08/29/2015,12:35,RICHMOND,NONE,2000 Block of POST ST,-122.435575820196,37.784892281882,"(37.784892281882, -122.435575820196)",15621537506374
150757400,OTHER OFFENSES,CONSPIRACY,Saturday,08/29/2015,12:35,MISSION,"ARREST, BOOKED",2400 Block of MISSION ST,-122.418887293065,37.7576217212029,"(37.7576217212029, -122.418887293065)",15075740026080
150757400,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,08/29/2015,12:35,MISSION,"ARREST, BOOKED",2400 Block of MISSION ST,-122.418887293065,37.7576217212029,"(37.7576217212029, -122.418887293065)",15075740006363
150757400,OTHER OFFENSES,PROBATION VIOLATION,Saturday,08/29/2015,12:35,MISSION,"ARREST, BOOKED",2400 Block of MISSION ST,-122.418887293065,37.7576217212029,"(37.7576217212029, -122.418887293065)",15075740026170
150757303,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,08/29/2015,12:30,INGLESIDE,"ARREST, BOOKED",GENEVA AV / SAN JOSE AV,-122.44660721495,37.7207231268789,"(37.7207231268789, -122.44660721495)",15075730365015
150757676,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,12:15,CENTRAL,NONE,300 Block of LOMBARD ST,-122.407708273853,37.803432762656,"(37.803432762656, -122.407708273853)",15075767606244
150757488,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,12:11,NORTHERN,NONE,3200 Block of PIERCE ST,-122.439368478152,37.7999319386215,"(37.7999319386215, -122.439368478152)",15075748806244
150766990,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,08/29/2015,12:00,NORTHERN,NONE,GEARY ST / POLK ST,-122.419739837805,37.7858926099715,"(37.7858926099715, -122.419739837805)",15076699007023
150760704,LARCENY/THEFT,PETTY THEFT BICYCLE,Saturday,08/29/2015,12:00,MISSION,NONE,100 Block of FAIROAKS ST,-122.424280505894,37.7542848817105,"(37.7542848817105, -122.424280505894)",15076070406313
150758890,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/29/2015,12:00,TARAVAL,NONE,0 Block of SANTACRUZ AV,-122.465692704424,37.7083113093416,"(37.7083113093416, -122.465692704424)",15075889007021
150764499,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,12:00,INGLESIDE,NONE,600 Block of ALEMANY BL,-122.421305348396,37.7321638759455,"(37.7321638759455, -122.421305348396)",15076449906372
150760801,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/29/2015,12:00,SOUTHERN,NONE,COLUMBIASQUARE ST / HARRISON ST,-122.404899281944,37.7766207855265,"(37.7766207855265, -122.404899281944)",15076080107021
150766990,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,08/29/2015,12:00,NORTHERN,NONE,GEARY ST / POLK ST,-122.419739837805,37.7858926099715,"(37.7858926099715, -122.419739837805)",15076699007020
150772646,OTHER OFFENSES,"DOG, STRAY OR VICIOUS",Saturday,08/29/2015,12:00,BAYVIEW,NONE,200 Block of GAVEN ST,-122.410399696416,37.732770543864,"(37.732770543864, -122.410399696416)",15077264664012
156213896,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,08/29/2015,12:00,CENTRAL,NONE,MASON ST / NORTHPOINT ST,-122.413789467232,37.8065526529839,"(37.8065526529839, -122.413789467232)",15621389628150
150757535,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,08/29/2015,12:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,"(37.7285280627465, -122.475647460786)",15075753564085
150757325,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/29/2015,12:00,TENDERLOIN,NONE,MARKET ST / HYDE ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",15075732564020
150776303,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,08/29/2015,12:00,SOUTHERN,NONE,300 Block of MARKET ST,-122.397742235773,37.7919805766981,"(37.7919805766981, -122.397742235773)",15077630309250
150757648,NON-CRIMINAL,LOST PROPERTY,Saturday,08/29/2015,12:00,NORTHERN,NONE,SACRAMENTO ST / POLK ST,-122.420874632415,37.7914943051906,"(37.7914943051906, -122.420874632415)",15075764871000
150757278,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,08/29/2015,11:55,NORTHERN,"ARREST, BOOKED",1100 Block of FILLMORE ST,-122.431979576386,37.7800478529923,"(37.7800478529923, -122.431979576386)",15075727865010
150757278,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,08/29/2015,11:55,NORTHERN,"ARREST, BOOKED",1100 Block of FILLMORE ST,-122.431979576386,37.7800478529923,"(37.7800478529923, -122.431979576386)",15075727865016
150757256,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,08/29/2015,11:52,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.418587172219,37.7530186537446,"(37.7530186537446, -122.418587172219)",15075725665016
150757290,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,08/29/2015,11:50,BAYVIEW,"ARREST, BOOKED",0 Block of COMMER CT,-122.38499543409,37.7325333188542,"(37.7325333188542, -122.38499543409)",15075729004013
150757820,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,11:50,TENDERLOIN,NONE,100 Block of MASON ST,-122.409336821846,37.7848337315521,"(37.7848337315521, -122.409336821846)",15075782006372
150757290,SECONDARY CODES,JUVENILE INVOLVED,Saturday,08/29/2015,11:50,BAYVIEW,"ARREST, BOOKED",0 Block of COMMER CT,-122.38499543409,37.7325333188542,"(37.7325333188542, -122.38499543409)",15075729015500
150757450,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,08/29/2015,11:45,NORTHERN,NONE,PIERCE ST / LOMBARD ST,-122.439337465056,37.7994245989124,"(37.7994245989124, -122.439337465056)",15075745028160
150757911,NON-CRIMINAL,SEARCH WARRANT SERVICE,Saturday,08/29/2015,11:40,TARAVAL,NONE,1700 Block of GREAT HY,-122.508484670978,37.7537488789382,"(37.7537488789382, -122.508484670978)",15075791175025
150757911,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,08/29/2015,11:40,TARAVAL,NONE,1700 Block of GREAT HY,-122.508484670978,37.7537488789382,"(37.7537488789382, -122.508484670978)",15075791105041
150757369,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,08/29/2015,11:39,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15075736964085
156213705,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,11:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15621370506244
150758179,NON-CRIMINAL,FOUND PROPERTY,Saturday,08/29/2015,11:30,INGLESIDE,NONE,MOSCOW ST / GENEVA AV,-122.433708216535,37.7131452213851,"(37.7131452213851, -122.433708216535)",15075817972000
150757444,ASSAULT,BATTERY,Saturday,08/29/2015,11:25,SOUTHERN,NONE,200 Block of 6TH ST,-122.406830073947,37.7795537831732,"(37.7795537831732, -122.406830073947)",15075744404134
150781841,FRAUD,"FALSE PRETENSES, PETTY THEFT",Saturday,08/29/2015,11:00,TENDERLOIN,NONE,HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15078184110120
150757579,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,08/29/2015,11:00,NORTHERN,NONE,STEINER ST / HAYES ST,-122.432832799205,37.7756249672772,"(37.7756249672772, -122.432832799205)",15075757906243
156215795,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,11:00,RICHMOND,NONE,LINCOLN WY / GREAT HY,-122.510339992198,37.7640000597982,"(37.7640000597982, -122.510339992198)",15621579506244
150758204,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,08/29/2015,11:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",15075820409320
150758793,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,08/29/2015,11:00,NORTHERN,NONE,1000 Block of GEARY ST,-122.420571110949,37.7857331120575,"(37.7857331120575, -122.420571110949)",15075879305033
150781841,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,08/29/2015,11:00,TENDERLOIN,NONE,HYDE ST / FULTON ST,-122.415127837608,37.7797870676495,"(37.7797870676495, -122.415127837608)",15078184164070
150757193,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,08/29/2015,10:51,CENTRAL,NONE,1100 Block of CLAY ST,-122.412458134878,37.7934242351246,"(37.7934242351246, -122.412458134878)",15075719306154
150757240,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,08/29/2015,10:50,INGLESIDE,NONE,800 Block of PERALTA AV,-122.409057186046,37.7385083876178,"(37.7385083876178, -122.409057186046)",15075724006223
150757240,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,08/29/2015,10:50,INGLESIDE,NONE,800 Block of PERALTA AV,-122.409057186046,37.7385083876178,"(37.7385083876178, -122.409057186046)",15075724016010
150757240,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,08/29/2015,10:50,INGLESIDE,NONE,800 Block of PERALTA AV,-122.409057186046,37.7385083876178,"(37.7385083876178, -122.409057186046)",15075724062050
150757814,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,08/29/2015,10:45,RICHMOND,NONE,0 Block of STANYAN ST,-122.456216350632,37.7806150882873,"(37.7806150882873, -122.456216350632)",15075781406243
150757171,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,08/29/2015,10:33,TENDERLOIN,JUVENILE BOOKED,MARKET ST / 8TH ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",15075717162050
150757171,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,08/29/2015,10:33,TENDERLOIN,JUVENILE BOOKED,MARKET ST / 8TH ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",15075717165010
150757137,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/29/2015,10:30,BAYVIEW,"ARREST, BOOKED",KEITH ST / WALLACE AV,-122.391109751738,37.7274780810185,"(37.7274780810185, -122.391109751738)",15075713707021
156213959,NON-CRIMINAL,LOST PROPERTY,Saturday,08/29/2015,10:30,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",15621395971000
150757137,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,08/29/2015,10:30,BAYVIEW,"ARREST, BOOKED",KEITH ST / WALLACE AV,-122.391109751738,37.7274780810185,"(37.7274780810185, -122.391109751738)",15075713711012
150757137,OTHER OFFENSES,RESISTING ARREST,Saturday,08/29/2015,10:30,BAYVIEW,"ARREST, BOOKED",KEITH ST / WALLACE AV,-122.391109751738,37.7274780810185,"(37.7274780810185, -122.391109751738)",15075713727170
156213959,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,10:30,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",15621395906372
150760378,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/29/2015,10:15,BAYVIEW,NONE,1000 Block of KEY AV,-122.397328238942,37.7196121077812,"(37.7196121077812, -122.397328238942)",15076037807025
150758094,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,08/29/2015,10:00,MISSION,"ARREST, BOOKED",2600 Block of 21ST ST,-122.408208074644,37.7577327593893,"(37.7577327593893, -122.408208074644)",15075809471024
150758094,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,08/29/2015,10:00,MISSION,"ARREST, BOOKED",2600 Block of 21ST ST,-122.408208074644,37.7577327593893,"(37.7577327593893, -122.408208074644)",15075809415041
156213852,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,10:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.411723778126,37.7786674439132,"(37.7786674439132, -122.411723778126)",15621385206244
150760390,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,08/29/2015,10:00,MISSION,NONE,JULIAN AV / 16TH ST,-122.420901749456,37.7649778918035,"(37.7649778918035, -122.420901749456)",15076039006243
150758094,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,08/29/2015,10:00,MISSION,"ARREST, BOOKED",2600 Block of 21ST ST,-122.408208074644,37.7577327593893,"(37.7577327593893, -122.408208074644)",15075809404013
150758351,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,08/29/2015,10:00,TARAVAL,NONE,1800 Block of OCEAN AV,-122.461683159559,37.7251897236748,"(37.7251897236748, -122.461683159559)",15075835106304
150785075,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,08/29/2015,10:00,TARAVAL,NONE,0 Block of GARCIA AV,-122.459266753719,37.7448084755807,"(37.7448084755807, -122.459266753719)",15078507509029
150757933,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/29/2015,09:45,TENDERLOIN,NONE,OFARRELL ST / POWELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)",15075793307021
156215347,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,09:45,RICHMOND,NONE,500 Block of 26TH AV,-122.485667055034,37.7790623532174,"(37.7790623532174, -122.485667055034)",15621534706372
150757096,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/29/2015,09:45,MISSION,NONE,21ST ST / FLORIDA ST,-122.410527061469,37.7575402960162,"(37.7575402960162, -122.410527061469)",15075709664020
150757842,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,08/29/2015,09:44,CENTRAL,NONE,1300 Block of THE EMBARCADERONORTH ST,-122.404387129122,37.8060783886253,"(37.8060783886253, -122.404387129122)",15075784228160
156216141,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,09:30,NORTHERN,NONE,800 Block of EDDY ST,-122.421667086071,37.7828419848131,"(37.7828419848131, -122.421667086071)",15621614106244
156214474,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,08/29/2015,09:30,TENDERLOIN,NONE,300 Block of MASON ST,-122.409756223507,37.7869126924267,"(37.7869126924267, -122.409756223507)",15621447406374
150757080,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,08/29/2015,09:30,CENTRAL,NONE,800 Block of SACRAMENTO ST,-122.407341354171,37.7932824231879,"(37.7932824231879, -122.407341354171)",15075708064070
150757262,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,08/29/2015,09:30,INGLESIDE,NONE,200 Block of BLYTHDALE AV,-122.420556751442,37.7108945814914,"(37.7108945814914, -122.420556751442)",15075726215161
150757046,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Saturday,08/29/2015,09:20,TENDERLOIN,"ARREST, BOOKED",200 Block of TAYLOR ST,-122.411115854179,37.7846080818887,"(37.7846080818887, -122.411115854179)",15075704603413
150757046,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,08/29/2015,09:20,TENDERLOIN,"ARREST, BOOKED",200 Block of TAYLOR ST,-122.411115854179,37.7846080818887,"(37.7846080818887, -122.411115854179)",15075704604013
150757002,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,08/29/2015,09:11,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",15075700265010
150757002,FRAUD,FALSE ID TO PEACE OFFICER,Saturday,08/29/2015,09:11,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",15075700227065
156221429,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,09:10,BAYVIEW,NONE,1200 Block of 18TH ST,-122.395092886257,37.7627212823317,"(37.7627212823317, -122.395092886257)",15622142906244
150758787,NON-CRIMINAL,LOST PROPERTY,Saturday,08/29/2015,09:00,SOUTHERN,NONE,VALENCIA ST / MCCOPPIN ST,-122.422526328922,37.7715962069104,"(37.7715962069104, -122.422526328922)",15075878771000
156213711,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,09:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15621371106244
156222148,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,09:00,SOUTHERN,NONE,400 Block of 10TH ST,-122.410541166987,37.7709130566165,"(37.7709130566165, -122.410541166987)",15622214806372
150756941,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,08/29/2015,08:55,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15075694104013
150756913,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,08:35,PARK,NONE,800 Block of BURNETT AV,-122.444955474092,37.7488029817107,"(37.7488029817107, -122.444955474092)",15075691306244
150756979,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,08/29/2015,08:33,SOUTHERN,"ARREST, BOOKED",500 Block of 7TH ST,-122.404011003671,37.7736155134965,"(37.7736155134965, -122.404011003671)",15075697905071
150756979,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,08/29/2015,08:33,SOUTHERN,"ARREST, BOOKED",500 Block of 7TH ST,-122.404011003671,37.7736155134965,"(37.7736155134965, -122.404011003671)",15075697911012
150756979,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS W/PRIORS,Saturday,08/29/2015,08:33,SOUTHERN,"ARREST, BOOKED",500 Block of 7TH ST,-122.404011003671,37.7736155134965,"(37.7736155134965, -122.404011003671)",15075697927131
156213818,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,08:30,SOUTHERN,NONE,NATOMA ST / 10TH ST,-122.414911279683,37.7744753104715,"(37.7744753104715, -122.414911279683)",15621381806244
156227502,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,08/29/2015,08:30,CENTRAL,NONE,BAY ST / KEARNY ST,-122.407149304657,37.806426731679,"(37.806426731679, -122.407149304657)",15622750206244
150756866,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,08/29/2015,08:28,CENTRAL,NONE,700 Block of DAVIS ST,-122.398859364901,37.799355525848,"(37.799355525848, -122.398859364901)",15075686664070
150756929,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Saturday,08/29/2015,08:27,CENTRAL,NONE,0 Block of POST ST,-122.402346586116,37.7890033382139,"(37.7890033382139, -122.402346586116)",15075692964015
150756769,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,08/29/2015,08:26,MISSION,"ARREST, BOOKED",25TH ST / DOLORES ST,-122.425000653217,37.7502341874704,"(37.7502341874704, -122.425000653217)",15075676965016
150756850,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/29/2015,08:13,NORTHERN,NONE,300 Block of OCTAVIA ST,-122.424508536202,37.7755247155908,"(37.7755247155908, -122.424508536202)",15075685064020
150756850,TRESPASS,TRESPASSING,Saturday,08/29/2015,08:13,NORTHERN,NONE,300 Block of OCTAVIA ST,-122.424508536202,37.7755247155908,"(37.7755247155908, -122.424508536202)",15075685027195
150756800,OTHER OFFENSES,PROBATION VIOLATION,Saturday,08/29/2015,08:12,TARAVAL,"ARREST, BOOKED",LINCOLN WY / 42ND AV,-122.501899746848,37.764357978563,"(37.764357978563, -122.501899746848)",15075680026170
150756800,OTHER OFFENSES,RESISTING ARREST,Saturday,08/29/2015,08:12,TARAVAL,"ARREST, BOOKED",LINCOLN WY / 42ND AV,-122.501899746848,37.764357978563,"(37.764357978563, -122.501899746848)",15075680027170
150756800,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,08/29/2015,08:12,TARAVAL,"ARREST, BOOKED",LINCOLN WY / 42ND AV,-122.501899746848,37.764357978563,"(37.764357978563, -122.501899746848)",15075680004138
150756781,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,08/29/2015,08:04,INGLESIDE,NONE,3200 Block of MISSION ST,-122.419911815782,37.7454346691519,"(37.7454346691519, -122.419911815782)",15075678164085
150756844,SUSPICIOUS OCC,SUSPICIOUS PERSON,Saturday,08/29/2015,08:03,MISSION,"ARREST, BOOKED",23RD ST / UTAH ST,-122.405455789224,37.7543370820935,"(37.7543370820935, -122.405455789224)",15075684464080
150756907,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/29/2015,08:00,TENDERLOIN,EXCEPTIONAL CLEARANCE,400 Block of EDDY ST,-122.415088721046,37.7836719564372,"(37.7836719564372, -122.415088721046)",15075690764020
150756731,TRESPASS,LODGING WITHOUT PERMISSION,Saturday,08/29/2015,07:33,SOUTHERN,"ARREST, BOOKED",BRANNAN ST / 8TH ST,-122.405427162783,37.7712969876277,"(37.7712969876277, -122.405427162783)",15075673127199
150756731,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Saturday,08/29/2015,07:33,SOUTHERN,"ARREST, BOOKED",BRANNAN ST / 8TH ST,-122.405427162783,37.7712969876277,"(37.7712969876277, -122.405427162783)",15075673119010
150756816,NON-CRIMINAL,FOUND PROPERTY,Saturday,08/29/2015,07:30,MISSION,NONE,300 Block of CUMBERLAND ST,-122.431292238826,37.7586437839521,"(37.7586437839521, -122.431292238826)",15075681672000
150772113,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/29/2015,07:30,RICHMOND,NONE,500 Block of 15TH AV,-122.473833318422,37.7777018612671,"(37.7777018612671, -122.473833318422)",15077211307025
156213824,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,08/29/2015,07:30,SOUTHERN,NONE,200 Block of FOLSOM ST,-122.392347671978,37.7890603555993,"(37.7890603555993, -122.392347671978)",15621382406372
150766564,NON-CRIMINAL,LOST PROPERTY,Saturday,08/29/2015,07:00,NORTHERN,NONE,POLK ST / MCALLISTER ST,-122.418600974625,37.7802607511192,"(37.7802607511192, -122.418600974625)",15076656471000
150757143,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/29/2015,07:00,RICHMOND,NONE,2600 Block of CALIFORNIA ST,-122.437978008235,37.7884353561249,"(37.7884353561249, -122.437978008235)",15075714364020
